     Depth,      ROP5,      STOR,      SWOB,       RPM,      CRPM,     STICK,      SPPA,      TFLO,      DHAP,     VIB_X,   VIB_LAT,    SHKRSK,      SHKL,    P40H#1,      GR#1,       MSE,       DOC
         m,       m/h,      kN.m,      1000,     c/min,     c/min,     c/min,       psi,   gal/min,       psi,        gn,        gn,          ,          ,     ohm.m,      gAPI,       ksi,    in/rev
    1458.5,   69.5752,   3.26752,  -1.21534,        29,   -999.25,   -999.25,   1940.42,   951.703,      2256,   -999.25,   -999.25,   -999.25,   -999.25,   0.43815,   19.4605,   1.91509,   1.57424
    1458.6,   69.4105,   2.44047,  -0.25143,        29,   -999.25,   -999.25,   1951.21,   951.703,      2237,   -999.25,   -999.25,   -999.25,         0,   0.43815,   18.7905,   1.43649,   1.57051
    1458.8,   69.4683,   2.42692,  -1.09322,        29,        27,   -999.25,   1943.23,   951.703,   2250.99,   -999.25,   -999.25,   -999.25,   -999.25,   0.43815,   18.1205,   1.42382,   1.57182
    1458.9,   69.1258,   3.72746, -0.903413,        29,   -999.25,        24,   1953.41,   951.703,      2255,   -999.25,   -999.25,         0,   -999.25,   0.43815,   20.8929,   2.20091,   1.56407
    1459.1,   69.2536,   2.61762,  -1.07014,        29,   -999.25,   -999.25,   1955.66,   951.703,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43815,   23.6676,   1.54093,   1.56697
    1459.2,   69.2946,   2.94213,  -1.38762,        29,   -999.25,   -999.25,   1951.85,   951.703,      2245,   -999.25,   -999.25,   -999.25,   -999.25,   0.45817,   24.4191,   1.73016,   1.56789
    1459.4,   69.2891,   2.41378, -0.754827,        29,   -999.25,   -999.25,   1953.63,   951.703,   2256.99,   0.12492,   -999.25,   -999.25,   -999.25,  0.922689,   25.1699,   1.42117,   1.56777
    1459.5,   69.5015,   2.61657,  -2.01233,        29,   -999.25,   -999.25,   1956.36,   951.703,   -999.25,   -999.25,   0.49966,   -999.25,   -999.25,   1.38721,   24.6694,   1.53087,   1.57258
    1459.7,   65.0962,   5.39393,   4.01081,        29,   29.3333,        51,   1978.25,   969.313,      2240,   0.37475,   0.99892,         0,         0,    1.8521,   24.1685,    3.4045,    1.4729
    1459.8,   12.3317,   4.93518,   1.16288,        29,      30.5,        33,   2023.31,   969.327,      2247,   0.24983,   0.74949,         0,   -999.25,   1.39419,   23.6676,   16.3674,  0.279022
    1460.0,   9.53394,   5.27413,   6.66164,        29,        32,      22.5,   2133.25,   969.327,      2256,   0.49966,   0.99932,         0,         0,  0.936644,   22.9395,   22.6454,   0.21572
    1460.1,   7.77895,    6.1818,   10.6425,        29,        32,   -999.25,   2056.97,   957.587,   2247.01,   -999.25,   0.99932,         0,   -999.25,    0.4791,   22.2115,   32.5354,   0.17601
    1460.3,   7.78374,   12.8667,   8.48254,        29,   -999.25,   -999.25,   2133.53,   951.703,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43815,   18.9179,   67.6201,  0.176119
    1460.4,    7.8618,   4.50132,   9.34836,        29,   -999.25,   -999.25,   2360.04,   945.828,      2248,   -999.25,   -999.25,   -999.25,   -999.25,  0.481137,   15.6243,   23.4482,  0.177885
    1460.6,   7.92288,   28.5671,   6.54406,        27,   -999.25,   -999.25,   -999.25,   -999.25,      2241,   -999.25,   -999.25,   -999.25,   -999.25,   0.52409,   18.2129,   137.279,  0.192546
    1460.8,   8.00391,   28.5671,    5.8549,        27,   -999.25,   -999.25,   2136.54,   945.828,      2245,   -999.25,   -999.25,   -999.25,   -999.25,   0.52409,   20.8016,   135.887,  0.194515
    1460.9,   8.02774,   8.32739,   1.59773,   30.9968,   -999.25,   -999.25,   2100.33,   910.608,      2241,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   19.8139,   45.3386,  0.169938
    1461.1,   7.85924,   2.07939,  -2.02566,   29.0016,   -999.25,   -999.25,   1930.75,     945.8,      2244,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   18.8254,   10.8097,  0.177817
    1461.2,   7.86624,   2.54894,  -1.25576,        29,        29,       381,   1916.09,   945.828,      2255,   -999.25,   -999.25,         0,   -999.25,   -999.25,    17.837,   13.2432,  0.177985
    1461.4,   16.1101,   2.49475,  -1.70564,        29,   -999.25,   -999.25,   1918.08,   945.828,   2247.01,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   16.8493,   6.32432,  0.364514
    1461.5,   25.4759,   2.87403,  -2.55927,        29,   -999.25,   -999.25,   1922.01,   939.958,      2249,   0.12492,   0.24983,   -999.25,   -999.25,   -999.25,   19.1208,    4.6018,  0.576431
    1461.7,   60.9797,   2.79306, -0.963369,        29,   -999.25,   -999.25,   1915.54,   939.953,      2251,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   21.3942,   1.86868,   1.37976
    1461.8,   57.9136,   2.61673,  -1.30678,        29,   -999.25,   -999.25,   1913.26,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,         1,   0.78635,   23.6676,   1.84191,   1.31038
    1462.0,   51.5705,   2.63029,  -1.90687,        29,   -999.25,   -999.25,   1921.12,   939.953,      2250,   -999.25,   -999.25,   -999.25,   -999.25,   0.78635,   20.9872,   2.07739,   1.16686
    1462.1,   45.1757,   2.44062,   -1.6823,        29,        29,        15,   1920.34,   939.953,   -999.25,   -999.25,   -999.25,         0,   -999.25,   0.78635,   18.3068,   2.20185,   1.02217
    1462.3,   36.6476,   2.04729,  -1.99552,        29,   -999.25,   -999.25,   1919.34,   945.828,      2251,   0.12492,   0.74949,   -999.25,   -999.25,   0.78635,   15.6243,   2.27574,  0.829207
    1462.4,   29.3798,   3.32175,  -1.13151,        29,   -999.25,   -999.25,   1924.53,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.78635,   15.6243,   4.61791,  0.664762
    1462.6,   26.8482,    2.5625,  -0.75581,        29,        29,        24,   1931.14,   939.953,   -999.25,   0.12492,   -999.25,         0,   -999.25,   0.78635,   15.6243,   3.89915,  0.607479
    1462.7,   23.3176,   2.35928,  -1.19581,        29,   -999.25,   -999.25,   1899.26,   934.083,      2255,   -999.25,   0.49966,   -999.25,   -999.25,   0.78635,   15.6243,   4.13185,  0.527595
    1462.9,   20.8684,   3.19906,  -1.54023,        29,        31,        15,   1927.94,   939.949,   -999.25,   0.12492,   -999.25,         0,   -999.25,   0.78635,   15.6243,   6.26123,  0.472178
    1463.0,   18.0287,    2.6443,  -1.69905,        29,   -999.25,   -999.25,   1921.95,   945.823,   -999.25,   -999.25,   0.49966,   -999.25,   -999.25,  0.793614,   15.6243,   5.98967,  0.407927
    1463.2,   17.2927,   3.47089,  -0.91595,        29,        28,        21,   1926.53,   945.828,      2256,   -999.25,   -999.25,         0,   -999.25,  0.800879,   15.6243,   8.20253,  0.391272
    1463.3,   16.5529,   2.71225,  -1.43345,        29,   -999.25,   -999.25,   1937.74,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.808137,   15.2315,   6.69326,  0.374535
    1463.5,   15.9165,    2.4136,  -2.57528,        29,   -999.25,   -999.25,   1939.59,   945.828,      2244,   0.12492,   0.74949,   -999.25,   -999.25,  0.815396,   14.8387,   6.18923,  0.360135
    1463.6,   15.6123,   2.75204,  -1.58238,        29,   -999.25,   -999.25,   1937.71,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,         0,   0.82266,   14.4455,   7.20046,  0.353252
    1463.8,   15.8822,   2.68452,  -1.03913,        29,        29,        15,   1939.67,   939.953,      2260,   -999.25,   -999.25,         0,   -999.25,   0.82266,   13.3357,   6.90645,  0.359358
    1464.0,   16.8577,   2.72519,  -1.96862,        29,   -999.25,   -999.25,   1931.78,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.82266,   12.2267,   6.60129,  0.381432
    1464.1,   17.9787,   2.65745,  -1.69898,        29,   -999.25,   -999.25,   1929.37,   945.828,      2251,   0.12492,   0.49966,   -999.25,   -999.25,   0.82266,   -999.25,    6.0363,  0.406794
    1464.3,   20.0351,   2.20998,  -0.95341,        29,   -999.25,   -999.25,   1930.79,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.83533,   -999.25,   4.50594,  0.453323
    1464.4,   22.3099,   2.18287,  -1.44011,        29,   -999.25,   -999.25,   1931.65,   945.828,      2249,   -999.25,   -999.25,   -999.25,   -999.25,     0.848,   -999.25,   3.99438,  0.504794
    1464.6,   27.2037,   2.64385,  -1.36781,        29,   -999.25,   -999.25,   1928.87,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.86066,   -999.25,   3.96787,  0.615523
    1464.7,   29.2831,   3.00963,  -1.15772,        29,        29,   -999.25,   1938.23,   945.828,   -999.25,   -999.25,   -999.25,         0,   -999.25,   0.84828,   -999.25,   4.19728,  0.662574
    1464.9,   29.2734,   2.44093,  -1.72908,        29,   -999.25,         9,   1945.25,   945.828,      2256,   0.12492,   -999.25,   -999.25,   -999.25,    0.8359,   -999.25,     3.402,  0.662354
    1465.0,   29.2076,   2.44047,  -1.86474,        29,   -999.25,   -999.25,   1934.94,   945.828,   -999.25,   -999.25,   0.49966,   -999.25,   -999.25,   0.82351,   15.6243,   3.40848,  0.660866
    1465.2,   29.5925,   2.53538,  -1.20172,        29,   -999.25,   -999.25,   1936.51,   945.828,      2256,   -999.25,   -999.25,   -999.25,   -999.25,   0.81112,   14.4912,   3.49793,  0.669574
    1465.3,   30.0959,   3.41595, -0.504239,        29,        30,        27,   1940.25,   945.828,   -999.25,   -999.25,   -999.25,         0,   -999.25,   0.79874,   13.3589,   4.63851,  0.680964
    1465.5,    30.554,   2.02129,  -2.42446,        29,   -999.25,   -999.25,   1943.48,   945.828,      2256,   -999.25,   -999.25,   -999.25,         0,   0.78636,   12.2267,   2.69468,  0.691331
    1465.6,   30.5542,   2.76527, -0.423225,        29,   -999.25,   -999.25,   1940.59,   945.828,   -999.25,   0.12492,   0.74949,   -999.25,   -999.25,  0.763724,   11.7067,   3.69855,  0.691333
    1465.8,    29.271,   1.53207,  -2.11253,        29,   -999.25,   -999.25,   1946.53,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.741088,   11.1866,    2.1312,    0.6623
    1465.9,   28.0752,   1.89815,  -1.40512,        29,   -999.25,   -999.25,   1940.96,   945.828,      2257,   -999.25,   -999.25,   -999.25,   -999.25,   0.71847,   11.7296,   2.75841,  0.635242
    1466.1,   26.7411,   2.90065,   -2.2882,        29,        29,        24,   1937.39,   939.958,   -999.25,   -999.25,   -999.25,         0,   -999.25,   0.71847,   12.2726,    4.4254,  0.605058
    1466.2,    25.684,    2.3998,  -0.63327,        29,   -999.25,   -999.25,   1941.22,   945.828,      2261,   0.12492,   -999.25,   -999.25,   -999.25,   0.71847,   12.8161,   3.81754,  0.581138
    1466.4,   26.4328,   3.23974, -0.924097,        29,   -999.25,   -999.25,   1947.55,   945.828,   -999.25,   -999.25,   0.49966,   -999.25,   -999.25,   0.71847,   13.3591,    5.0073,  0.598082
    1466.5,    27.506,   2.75231,  -0.57746,        29,   -999.25,   -999.25,   1937.74,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.689469,   13.9025,   4.08871,  0.622363
    1466.7,   29.3476,   3.19937, -0.473903,        29,   -999.25,   -999.25,   1941.34,   945.828,      2256,   -999.25,   -999.25,   -999.25,   -999.25,  0.660491,   14.4455,   4.45523,  0.664032
    1466.8,   31.3888,   2.65783, -0.581803,        29,   -999.25,   -999.25,   1950.05,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.631513,   15.2464,   3.45955,  0.710218
    1467.0,   33.9724,   2.42709,  -1.25853,        29,   -999.25,   -999.25,   1960.22,   945.828,      2259,   -999.25,   -999.25,   -999.25,   -999.25,  0.602511,   16.0478,   2.91576,  0.768676
    1467.2,   36.7208,   3.11838,   1.35686,        29,        30,   -999.25,   1955.98,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,         0,   0.57351,   16.8493,    3.4777,  0.830863
    1467.3,   40.5586,   3.25385,   1.35399,        29,   -999.25,        27,   1961.95,   945.828,      2257,   -999.25,   -999.25,         0,   -999.25,  0.580115,   16.8493,   3.28571,  0.917699
    1467.5,   45.2047,   3.53846,   1.95286,        29,   -999.25,   -999.25,   1970.09,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.58672,   16.8493,    3.2085,   1.02282
    1467.6,    51.252,   3.43031,   3.14138,        29,   -999.25,   -999.25,   1960.78,   945.828,      2258,   -999.25,   -999.25,   -999.25,   -999.25,   0.59333,   16.8493,   2.74954,   1.15965
    1467.8,   52.2863,   3.71494,   0.09842,        29,   -999.25,   -999.25,    1980.7,   945.828,   -999.25,   0.12492,   1.24915,   -999.25,   -999.25,   0.59994,   16.8493,   2.90533,   1.18305
    1467.9,   57.6662,   2.64385,  -0.97189,        29,   -999.25,   -999.25,   1973.72,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.574663,   16.8493,   1.87046,   1.30478
    1468.1,   63.4653,   2.69804, -0.276257,        29,   -999.25,   -999.25,   1965.64,   945.828,      2264,   -999.25,   -999.25,   -999.25,   -999.25,  0.549387,   16.8493,   1.73698,     1.436
    1468.2,   63.9088,   2.79299,  -0.20865,        29,   -999.25,   -999.25,   1961.07,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.52409,   16.8493,   1.78594,   1.44603
    1468.4,   63.1827,   2.49495,  -1.35041,        29,   -999.25,   -999.25,   1948.34,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.519473,   16.8493,   1.60887,    1.4296
    1468.5,   62.0902,   2.33201,  -0.63227,        29,   -999.25,   -999.25,   1951.42,   945.828,      2262,   -999.25,   -999.25,   -999.25,   -999.25,  0.514853,   16.8493,   1.53297,   1.40488
    1468.7,   61.0765,   2.19654,  0.218029,        29,   -999.25,   -999.25,   1952.89,   945.828,      2261,   -999.25,   -999.25,   -999.25,   -999.25,  0.510237,   15.6708,   1.47131,   1.38195
    1468.8,   56.5044,   2.69768,   2.03378,        29,        31,        24,   1947.19,   945.828,   -999.25,   0.12492,   0.74949,         0,   -999.25,   0.50562,   14.4924,   1.96045,    1.2785
    1469.0,   32.8099,-0.0520265,  0.427478, 0.0232201,   30.0008,   18.0048,   1952.92,   945.828,   -999.25,   -999.25,   -999.25,         0,         0,     0.501,    13.313,0.00172624,   927.165
    1469.1,   26.9509,  -0.05423,   0.43992,         0,   -999.25,   -999.25,   1953.48,   945.828,      2261,   -999.25,   -999.25,   -999.25,   -999.25,  0.516755,   14.4691, 0.0018299,      -999
    1469.3,   28.9677,  -0.05423,  -0.23396,         0,   -999.25,   -999.25,    1951.8,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.532498,   15.6243,-0.000973186,      -999
    1469.4,   30.0993,  -0.05423,  0.431476,         0,   -999.25,   -999.25,   1950.37,   945.828,      2268,   -999.25,   -999.25,   -999.25,   -999.25,   0.54824,   16.2596,0.00179478,      -999
    1469.6,    31.148,  -0.05423,  -0.08688,         0,   -999.25,   -999.25,   1949.93,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.505152,   16.8955,-0.000361388,      -999
    1469.7,   32.0752,  -0.05423,   0.18042,         0,   -999.25,   -999.25,   1947.36,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.462064,   17.5314,0.00075048,      -999
    1469.9,   33.1081,  -0.05423,   0.11152,         0,   -999.25,   -999.25,   1952.15,   945.828,      2265,   -999.25,   -999.25,   -999.25,   -999.25,   0.41901,   18.1667,0.000463881,      -999
    1470.1,   34.1217,  -0.05423,   1.07615,         0,   -999.25,   -999.25,   1949.52,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.413042,   18.8021,0.00447637,      -999
    1470.2,   35.2436,  -0.05423,   0.36723,         0,   -999.25,   -999.25,    1953.2,   945.828,      2259,   -999.25,   -999.25,   -999.25,   -999.25,  0.407068,   19.4379,0.00152754,      -999
    1470.4,   33.2786,  -0.05423,   1.12276,         0,         0,   -999.25,   1956.56,   945.828,   -999.25,   -999.25,   -999.25,         0,   -999.25,    0.4011,   18.1901,0.00467028,      -999
    1470.5,   54.7319,  -0.05423,   0.01241,         0,   -999.25,   -999.25,    1945.7,   945.828,      2281,   -999.25,   -999.25,   -999.25,         0,  0.395127,   16.9412,5.1621e-005,      -999
    1470.7,   74.7905,  -0.05423,   1.12382,         0,   -999.25,   -999.25,    1950.6,   945.828,   -999.25,         0,   -999.25,   -999.25,   -999.25,  0.389158,   15.6934,0.00467467,      -999
    1470.8,   58.4545,-0.0948774,   0.10265,         0,   -999.25,   -999.25,   1955.68,   945.828,      2261,   -999.25,         0,   -999.25,   -999.25,   0.38319,   14.4455,0.000426984,      -999
    1471.0,   58.2696,  -0.09491,  0.465439,         0,   -999.25,   -999.25,   1959.66,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.442095,   20.7965,0.00193605,      -999
    1471.1,   58.0076,  -0.09491,   0.02971,         0,   -999.25,   -999.25,    1960.6,   945.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,     0.501,   19.7617,0.000123582,      -999
    1471.3,   58.3026,  -0.09491,  0.190641,         0,   -999.25,   -999.25,    1961.5,   945.828,      2277,   -999.25,   -999.25,   -999.25,   -999.25,  0.512545,   18.7278,0.000792995,      -999
    1471.4,   56.1967,  -0.09491,   2.31087,         0,   -999.25,   -999.25,   2015.26,   939.958,   -999.25,   -999.25,   1.24915,   -999.25,   -999.25,   0.52409,   17.6938,0.00961235,      -999
    1471.6,    30.106,  -0.10847,   6.48355,         0,         2,   -999.25,   2116.73,   963.452,      2281,   0.37475,   -999.25,         0,   -999.25,  0.581003,   16.6591, 0.0269691,      -999
    1471.7,   22.8248,  -0.08135,   5.78249,         0,   -999.25,   -999.25,   2093.85,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,         0,  0.637916,   15.6243,  0.024053,      -999
    1471.9,   25.0507,  -0.08135,   4.44912,         0,         2,   -999.25,   2089.52,   957.577,      2269,   -999.25,   -999.25,   -999.25,   -999.25,  0.694783,   14.4687, 0.0185067,      -999
    1472.0,   26.2184,  -0.08135,   3.64674,         0,   -999.25,   -999.25,   2079.23,   -999.25,      2272,   -999.25,   -999.25,   -999.25,   -999.25,   0.75165,    13.313, 0.0151691,      -999
    1472.2,   27.6446,  -0.08135,   1.19262,         0,   -999.25,   -999.25,   2037.43,   981.076,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.585263,   16.8493,0.00496085,      -999
    1472.3,    30.073,  -0.08135,  -1.07134,         0,   -999.25,   -999.25,   1999.39,   963.466,      2272,   -999.25,   -999.25,         0,   -999.25,   0.41901,   16.6044,-0.00445636,      -999
    1472.5,   28.9083,  -0.08135,   0.21773,         0,   -999.25,   -999.25,   1963.82,   951.703,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.460021,   16.3592,0.000905675,      -999
